tweet_no	tweet_text	q1_label	q2_label	q3_label	q4_label	q5_label	q6_label	q7_label
270	هذه حزمة الاستجابة للطوارئ الفيروسية تعطي حكومتنا الموارد التي تحتاجها لمواجهة هذه الأزمة الصحية العامة - بدون سرقة سنت من مبادرات حاسمة أخرى. مع توقيعي، يذهب إلى مكتب الرئيس.	yes	no	yes	no	yes	no	no
271	لا تسمحوا للفيروس أن ينفصل ويعطل حياتكم وحياة الأمة	no	nan	nan	nan	nan	no	no
272	بينما يموت الناس من جديد. إدارة دونالد ترومب تتلاعب باستجابة COVID-19،	yes	no	yes	yes	yes	yes	yes
273	حسناً، لقد اتصلنا به هنا أولاً، أليس كذلك؟ أو على الأقل من بين الأول سيكون هذا خبراً ساراً	no	nan	nan	nan	nan	no	no
274	#Taiwan't's contain's to contact of the #COVID19 هو إشادة بوحدتنا و amp; القدرة على التحمل. وهو يتحدث أيضاً عن التعاون بين حكومتنا، الشعب، و amp; الكثير من الأعمال التجارية الخاصة التي زادت الإنتاج لحماية الصحة العامة و amp; جعل المستحيل: URL: URL	yes	no	no	no	no	no	no
275	عزيزي USERID a تذكير بأنه في الأسبوع الماضي في لجنة شؤون USERID، رفضت USERID 6 مرات لإنكار أن #Coronaفيروس هو خدعة.	yes	no	yes	yes	no	yes	yes
276	هناك شيء غريب يحدث مع تركيا. إنها ترفض تقديم أدلة حول فيروس الكورونا إلى منظمة الصحة العالمية. هناك إشاعات بأن المشكلة تشبه تقريباً مشكلة إيران. بعض الحالات يتم الإبلاغ عنها على شركات الطيران التركية. لا تقدم أدلة كما أن TA على وشك الإفلاس.	yes	no	yes	yes	yes	yes	yes
277	اليابان: المدارس القريبة: إيطاليا: المدارس القريبة ومباريات كرة القدم: الصين: أغلق كل شيء أسفل الأولمبياد؛ قد تلغي الترام: كورونا فيروس هو خدعة، حدسي هو أن الخبراء مخطئون، ويجب أن تذهبوا إلى العمل والمدرسة.	yes	no	yes	yes	yes	no	yes
278	لا تقاطعوا هذا الوباء لا يقتل الشعب الصيني فقط بل أيضاً الناس في جميع أنحاء العالم ضحايا ووهان يصرخون وهمية كزيارات نائب رئيس الوزراء	yes	no	nan	yes	no	yes	no
279	"وتفيد التقارير بأن سيلينا غوميز تبرعت بمبلغ 000 000 1 دولار لبحوث اللقاحات للمساعدة في منع انتشار COVID-19 المعروف أيضاً باسم فيروس كورونا. ""أريد من الجميع أن يعرفوا أنها نادرة وقريباً سيكون هذا المرض."""	yes	yes	yes	no	yes	no	no
280	"""عزيزي، من أيضاً يجده غريباً"" ""أن (فاكي نيوز ميديا) تواصل بث هذا"" ""إخافة الفيروسات"" ""يعطينا يومياً أعداد الوفيات من هذا المرض"""	yes	nan	yes	yes	no	yes	no
281	6 آذار/مارس - 7 بُعد 7 بُعد 7 بُعد 7 بُعد من الحالات المؤكدة #COVID19 في المنطقة في أفغانستان 1 بالبحر 56 بمصر 15 بُعد إيران 4747 بما في ذلك 124 وفاة، بما في ذلك العراق 38 بما يشمل 2 وفاة، بما في ذلك وفاة الأردن 1/الكويت 58 / لبنان 16 / المغرب 2 / عُمان 16 يوبت 7 / باكستان 6 / قطر 11 / تونس 1 /	yes	no	yes	no	no	no	yes
282	حملة ترامب تقاضي سي إن إن على تصريحات روسيا الروسية المزيفة والتشهيرية، تسعى إلى الحصول على الملايين من الأضرار. أخبار وسائل الإعلام المزيفة أسوأ من #Corona فيروس. عدو الشعب! الملهى العظيم. أنت الأخبار الآن. تولي الاهتمام. Q#Anon #TRF2020#KAG#KAG2020#WWG1WGA URL URL	yes	no	nan	no	yes	no	no
283	وتفيد التقارير أن ثلاثة مسؤولين إيرانيين آخرين لقوا مصرعهم من عام #COVID19. فإما أن يكون المرء سياسياً يجعلك أكثر تقبلاً لإصابة الفيروسات، أو أن انتشار المرض أعلى حجماً مما تعترف به الحكومة: URL: URL	yes	no	yes	yes	yes	yes	yes
284	دونالد دونالد ترامب ألغى رحلته إلى مركز مكافحة الأمراض في أتلانتا لأن شخصاً واحداً يدعى أنه كان لديه #Corona فيروس؟ #Hypocrit URL?	yes	nan	yes	yes	yes	yes	yes
285	هذا يجعلك تتساءل. لماذا تلغي زيارة إذا كانت مجرد خدعة، أو أسوأ إنفلونزا؟ # GermaphaphoppyTrump لديها معياران. كل شخص مصاب بـ COVID-19 يستطيع الاستمرار في الذهاب إلى العمل، إلا إذا كان هو Bonspurs في الرئيس URL.	yes	nan	yes	yes	no	yes	yes
286	هذا الرجل ملك إمبراطورية التواطؤ المخادعة لا تثق بأي شيء يقوله أو يكتبه إنه مجرد معلومات مضللة	yes	nan	nan	yes	no	yes	no
287	الإعلام يقصفنا بالإستفسارات حول القضايا المزيفة. سأكون أنا من سيعرف أولاً. أطلب منك التوقف عن الأخبار المزيفة #Corona Virson URL.	yes	yes	no	yes	no	yes	no
288	New York AG AG Telens Teelbangelist #JimBakker إلى التوقف عن بيع FAK#CURE #LISALandau، رئيس مكتب الرعاية الصحية في المجموعة، أرسلت رسالة إلى باكر في يوم الخميس تهديد الإجراءات القانونية #MOG##BlueWave2020#MAGA #Cristians URL	yes	no	yes	nan	yes	yes	no
289	قبل أن يصل فيروس كورونا إلى جنوب أفريقيا، كان تريفور نوح في البرنامج اليومي يسخر من حقيقة أننا كنا سنموت بسبب الصين وأشياءهم المزيفة.	yes	no	yes	yes	no	yes	no
290	وبما أن هذا لن يتم الإبلاغ عنه من قبل وسائل الإعلام، فقد أردت أن أشارككم نسخة من هذا الشيك. ومرة أخرى، تتبرع USERID بمرتبه إلى حكومة الولايات المتحدة في هذا الربع من العام، وسوف يتم التبرع بها إلى USERID لمواجهة واحتوائها ومكافحتها #Corona فيروس.	yes	no	yes	yes	yes	no	yes
291	@Mini MikeBloomberg #Droroling Bloomberg #Drolling Bloomberg #Mini MikeBloomberg #Drolling Bloomberg #Drowling Bloomberg	no	nan	nan	nan	nan	no	no
292	"أيها الناس، عندما تقولون ""فيروس الكورونا ليس بالأمر الجلل، فإنه يقتل فقط المعوقين، والمسنين، واليهود، والمناعة، والمناعة،"" يعني ضمناً أن هؤلاء الناس مستهلكون. من فضلكم كونوا أكثر حذراً."	no	nan	nan	nan	nan	no	no
293	حالة واحدة فقط من فيروس كورونا في الهند والناس مجانين للأقنعة! يوميا 400 شخص يموتون في حوادث الطرق	yes	no	yes	no	no	no	no
294	لقد التزم الرئيس أوسرد بالتبرع بمرتبه أثناء توليه منصبه. وفي إطار الوفاء بهذا الوعد ومواصلة حماية الشعب الأميركي، فإنه يتبرع بمرتبه 2019 Q4 إلى USERID لدعم الجهود المبذولة لمواجهة واحتواء ومكافحة فيروس كورونا.	yes	no	yes	no	yes	no	yes
295	أنا أعيش في سياتل، لدي جميع أعراض COVID-19 ولدي تاريخ من التهاب الشعب الهوائية المزمن. منذ أن عملت في عيادة العلاج الطبيعي مع العديد من المرضى 65+	yes	no	yes	no	no	no	yes
296	"قال أبي ""لماذا لا يعالجون فقط فيروس الكورونا"" وأخبرته أنه يذكرني بفيلم المنزل هذا"	no	nan	nan	nan	nan	no	no
297	وقد نصح الخبراء في جميع أنحاء العالم بالحد من التجمعات الجماهيرية لتجنب انتشار فيروس كورونا COVID-19 Novel Corona، ومن ثم قررت هذا العام عدم المشاركة في أي برنامج هولي ميلانو.	yes	no	yes	no	no	no	yes
298	يشجع رئيس وزراء إسرائيل بنيامين نتنيا نتنيا نتني USERID الإسرائيليين على اعتماد الطريقة الهندية لتحية #Namamast في مؤتمر صحفي للتخفيف من انتشار فيروس #Corona.	yes	no	yes	no	no	no	no
299	عَرفتَ حول #Covid_19 في يناير/كانون الثاني. هو مارس و إدارتكَ ما زالَتْ لَيْسَ عِنْدَها ما يكفي مِنْ عُدَّاتِ الإختبارِ. ذلك غير معقولُ و a تقصير في الواجب. توقّف عن التقليل إلى أدنى حد من #Coronaoutfrack و ابدأ القيادة. الحياة على المحك. <link>	yes	no	yes	yes	yes	no	yes
300	السلامة دائما تأتي في المقام الأول. لا تفزعوا وابقوا آمنين. #CoronaAlert <link>	no	nan	nan	nan	nan	no	no
301	1 - الصين 2 - كوريا الجنوبية 3 - إيطاليا 4، إيران 5، اليابان 6، فرنسا 7، ألمانيا 8، إسبانيا 9، سنغافورة 10، الولايات المتحدة الأمريكية.	yes	no	yes	no	no	no	yes
302	على هذا الموقع يمكنكم رؤية كل حالات العدوى المعروفة، حيث يعيش الشخص ويعمل،	yes	no	yes	no	no	no	yes
303	شكراً لكم، تابعوا العمل العظيم!	no	nan	nan	nan	nan	no	no
304	الفيروس الجديد #Corona قتل حوالي 3.4% من الحالات المؤكدة عالمياً مما يجعلها أكثر فتكاً من الإنفلونزا، لكنها لا تزال قابلة للاحتواء. معدل وفيات الإنفلونزا الموسمية أقل من 1% URL.	yes	no	yes	no	no	no	yes
305	أن تكون نيجيريا قادرة على التعامل مع الإيبولا والفيروس كورونا بفعالية فقط أعلمك أن عدم الكفاءة في كل شيء آخر هو عن قصد	no	nan	nan	nan	nan	no	no
306	أنا أعلن توجيهاً جديداً يطلب من شركات التأمين الصحي في نيويورك أن تتنازل عن تقاسم التكاليف المرتبطة باختبار فيروس #Corona، بما في ذلك غرفة الطوارئ والرعاية العاجلة وزيارات المكاتب. لا يمكننا أن ندع التكلفة تشكل حاجزاً أمام الوصول إلى اختبار COVID-19 لأي نيويوركر.	yes	no	yes	no	no	no	yes
307	الآن يريدون أن يطهروا	no	nan	nan	nan	nan	no	no
308	نتنياهو يعلن عن تدابير إسرائيل المتطرفة الجديدة ضد #Corona. يأمر الإسرائيليين بالتوقف عن مصافحة الأيدي، يقترح اتباع عادات التسمية الهندية بدلاً من ذلك.	yes	no	yes	no	no	no	no
309	تحدّثت للتو مع طبيب الطوارئ الذي يقول أنّه يرى حالات يتأكّد 99% من أنّها فيروس كورونا. سلبيّة للإنفلونزا، سفر حديث، عمل في المطارات. غير مسموح له بالإختبار. المرضى يعودون للعمل لأنهم لا يستطيعون أخذ إجازة من التشخيص المتأكّد. أطباء الطوارئ الآخرون يرون نفس الشيء.	yes	no	yes	yes	yes	yes	yes
